0.0303399170086  9.3057204093e-39
0.0370122360902  3.92418975848e-39
0.0474524885224  1.91095297497e-39
0.0560017294136  1.33352143216e-39
0.0742170344873  5.6234132519e-40
0.090538757953  2.94272717621e-40
0.110449935763  1.43301257024e-40
0.118016422652  1.53992652606e-40
0.128207570077  1.33352143216e-40
0.15901527657  1.33352143216e-40
0.203869622142  1.33352143216e-40
0.217835921102  1.53992652606e-40
0.265742142223  1.53992652606e-40
0.313619369732  9.3057204093e-41
0.34639239241  6.9783058486e-41
0.376304635626  6.9783058486e-41
0.402083773224  5.6234132519e-41
0.42962893726  6.49381631576e-41
0.459061111198  5.6234132519e-41
0.498702708157  5.6234132519e-41
0.618538741637  3.39820832894e-41
0.706188861535  2.54829674798e-41
0.767170838755  2.05352502646e-41
0.8473396986  1.53992652606e-41
1  1.53992652606e-41
1.12294817128  1.53992652606e-41
1.19987689519  1.77827941004e-41
1.36990562039  1.77827941004e-41
1.48820195426  1.53992652606e-41
1.5901527657  1.53992652606e-41
1.75632270826  1.24093776075e-41
1.75632270826  1.33352143216e-41
1.93985730307  1.53992652606e-41
1.93985730307  1.53992652606e-41
2.17835921102  1.53992652606e-41
2.52858581827  2.20673406908e-41
3.29598792151  2.20673406908e-41
3.88980703602  3.16227766017e-41
4.02083773224  3.39820832894e-41
4.2962893726  3.39820832894e-41
4.90509566601  4.5315836376e-41
5.32866852089  5.6234132519e-41
5.69371445975  5.6234132519e-41
6.18538741637  6.49381631576e-41
6.60912376773  8.05842187761e-41
7.06188861535  8.05842187761e-41
7.54567058634  9.3057204093e-41
8.06259454075  9.3057204093e-41
8.75882891005  1.15478198469e-40
9.83571090708  1.33352143216e-40
11.4170514149  1.91095297497e-40
12.6101259538  2.37137370566e-40
13.6990562039  3.39820832894e-40
15.901527657  4.5315836376e-40
16.4371810251  5.6234132519e-40
19.7225937341  9.3057204093e-40
22.1474505666  1.33352143216e-39
26.5742142223  2.20673406908e-39
29.3512025382  3.39820832894e-39
35.8060846892  5.23299114681e-39
38.8980703602  7.49894209332e-39
45.1519237843  1.15478198469e-38
48.2451029424  1.43301257024e-38
